lon,lat,lonmid,latmid,UPWdays,DNWdays
16.0571696548,39.1656250207,16.0550974747,39.1958333541,0.1418650794,0.0892857143
16.0532815063,39.2281250209,16.0309647312,39.3395833546,0.1319444444,0.0813492063
15.9902763369,39.4322916882,15.9121465045,39.5197916885,1.0317460317,0.2698412698
15.838125011,39.6083333554,15.8143206633,39.6614583556,0.1111111111,0.0773809524
15.7984958442,39.7208333558,15.7819043913,39.780208356,0.0099206349,0.0287698413
15.7668301587,39.8395833562,15.7677083443,39.8782621345,0.0029761905,0.0357142857
15.7666666777,39.9025178257,15.7248838399,39.9614583566,0.0327380952,0.0228174603
15.6760416774,40.0205808317,15.6302208837,40.0520833568,0.0496031746,0.0099206349
15.5687500104,40.0684917591,15.4874017097,40.0375000235,0.0773809524,0.0476190476
15.4259178798,39.9927083567,15.336458343,40.0018055787,0.7063492063,0.0892857143
15.2756098217,40.0333333568,15.1750000091,40.1214062738,2.1676587302,0.4275793651
15.0347222305,40.1635416905,15.0000000085,40.197360114,4.1378968254,0.943452381
14.9531250084,40.2222402842,14.9135416749,40.2258854411,5.2579365079,1.2261904762
14.8855368669,40.2500000241,14.9208333416,40.266765227,2.4226190476,2.0446428571
14.9375000083,40.3102964992,14.9618421136,40.3479166911,2.5138888889,1.6537698413
14.9677083418,40.4062500246,14.9114583416,40.4583333581,1.5228174603,1.058531746
14.8833333415,40.5385416917,14.837500008,40.6034226451,1.4474206349,0.8283730159
14.7687500078,40.6440972487,14.6218750073,40.643873142,3.3740079365,2.6021825397
14.5020833403,40.6195559865,14.3958333399,40.5928639757,3.5148809524,3.3601190476
14.3209054457,40.5875000252,14.3959449471,40.6395833587,2.8174603175,2.7827380952
14.4698190854,40.7041666923,14.3645833398,40.772879124,2.689484127,0.8501984127
14.2683307462,40.834375026,14.2479166728,40.8255334941,3.3680555556,2.1805555556
14.2136227362,40.8031250259,14.1535590333,40.8093750259,3.3898809524,0.9533730159
14.0852787346,40.8031250259,14.0333333388,40.7562638456,2.2202380952,2.0436507937
13.991666672,40.7479166924,14.0218750054,40.7821428826,0.5595238095,0.8938492063
14.0289380131,40.8354166927,13.9239583384,40.9539186799,0.8888888889,0.3779761905
13.8378906309,41.0895833602,13.8137500016,41.1239583603,2.4384920635,0.6031746032
13.797395838,41.1302083603,13.7250000045,41.1920000268,3.5853174603,0.9573412698
13.6229166708,41.2325776403,13.6019246349,41.2166666939,1.9970238095,0.9801587302
13.5818627491,41.2031250272,13.4604166703,41.2342085955,3.2926587302,1.1388888889
13.3447917015,41.2715509534,13.2552083679,41.2679273479,2.7281746032,0.7321428571
13.172916701,41.2534939507,13.1446001299,41.2312500273,0.8125,0.1200396825
13.1306275749,41.2010416939,13.0694568787,41.2145833606,3.566468254,2.0267857143
13.0229030245,41.2500000273,12.9925962434,41.3010416942,1.8501984127,1.746031746
12.9489583669,41.345833361,12.7875000331,41.3788080887,6.5257936508,3.6448412698
12.6180288798,41.4229166946,12.5211503938,41.5250000282,3.7529761905,4.5386904762
12.4052083652,41.6072916952,12.2708333647,41.6858507236,4.5714285714,4.4503968254
12.1471726521,41.7739583624,12.1306090065,41.8239583625,2.9682539683,5.8621031746
12.1066964615,41.869791696,12.0083333639,41.9400429203,6.5634920635,5.6646825397
11.9134548912,42.0114583631,11.872606677,42.0218750298,5.1746031746,3.8303571429
11.8177083633,42.0284567337,11.7697723497,42.0968750301,4.6845238095,7.0704365079
11.7206836982,42.1531250302,11.704993902,42.1802083637,4.0218253968,7.060515873
11.6838898698,42.2062500304,11.5645833625,42.2923894871,2.751984127,5.5128968254
11.4325208633,42.3635416976,11.3533967657,42.3833333643,3.8799603175,4.7410714286
11.3048410108,42.3864583643,11.2458333615,42.4014935057,3.3432539683,4.5714285714
11.1915869893,42.3666666976,11.1364583611,42.3737351501,4.8829365079,6.4037698413
11.0885745034,42.4072916977,11.095968767,42.4385416978,3.628968254,3.5357142857
11.1229166944,42.4400214486,11.1500000278,42.4645833646,3.7271825397,6.6150793651
11.1560677358,42.5062500314,11.0604166942,42.6117690379,1.4255952381,5.2569444444
10.9481935917,42.7135416987,10.8302083601,42.7583333655,0.8045634921,2.7579365079
10.7105156719,42.7989583656,10.7406250265,42.8183740161,2.0922619048,1.2628968254
10.7556327428,42.8510416991,10.7229166931,42.9009141493,1.9047619048,4.7886904762
10.6645833596,42.922445468,10.5591090689,42.920833366,2.6944444444,4.6478174603
10.4812500257,42.9795535126,10.5093750258,43.0198517957,2.8015873016,4.4990079365
10.5194504575,43.0791666999,10.5156250258,43.0957961634,1.7549603175,4.7470238095
10.5178294829,43.1093750333,10.4938368333,43.2156250036,0.6636904762,3.5099206349
10.4343750255,43.2885105753,10.357291692,43.2943094174,2.3412698413,2.5029761905
10.316273173,43.3354166707,10.3802083587,43.3282341315,1.5595238095,3.0178571429
10.4145833588,43.3604166708,10.3895833587,43.4231404828,0.5426587302,2.4295634921
10.3322248127,43.4604166711,10.3059606736,43.4989583379,0.2390873016,1.8869047619
10.271875025,43.5348233166,10.256250025,43.5342066546,2.9930555556,1.2470238095
10.2135416915,43.5162415013,10.1812500247,43.528164688,1.0218253968,1.8134920635
10.1693665211,43.5531250047,10.1510416913,43.5708622739,2,1.7400793651
10.1229166912,43.5821180613,10.1718750247,43.59479871,0.9275793651,3.6557539683
10.1979166914,43.634375005,10.1627604413,43.7593750054,0.1557539683,1.6160714286
10.1272436166,43.836458339,10.060416691,43.8864583391,0.2271825397,1.4295634921
10.0146634869,43.9343750059,9.9541666907,43.9706597246,0.2470238095,1.5347222222
9.8947916905,44.0023809666,9.7281250233,44.0980931303,0.3412698413,2.878968254
9.5625169604,44.1822916734,9.3937500222,44.2619869475,0.2777777778,3.0079365079
9.2250000217,44.3248750077,9.1885416882,44.3065114728,0.2886904762,2.7996031746
9.1510347896,44.3291666739,8.9614583542,44.3847032037,0.568452381,3.4652777778
8.7520833535,44.4180699386,8.6229166864,44.3643706727,0.6636904762,0.3293650794
8.4989583527,44.3113756583,8.4603597383,44.262500007,1.0119047619,1.5456349206
8.4275977558,44.2000000068,8.3562500189,44.1653964777,1.0545634921,0.4821428571
8.2791666853,44.1316555413,8.2395833518,44.0739583397,2.1329365079,5.5823412698
8.2206546838,44.0197916729,8.184300892,44.0052083395,2.1378968254,4.4226190476
8.1781250183,43.9673784037,8.1144752535,43.9125000059,3.1686507937,5.8333333333
8.0302083512,43.8630880432,7.8270833505,43.8097533467,3.1329365079,3.683531746
7.5968750165,43.7793018738,7.449083851,43.751041672,1.7886904762,1.2698412698
7.3440367464,43.6885416718,7.3079543484,43.6843750051,3.2202380952,2.2152777778
7.2322632434,43.6697916718,7.1947916818,43.6546653419,4.7936507937,2.8363095238
7.1378663917,43.6239583383,7.1399203583,43.5822916715,0.246031746,0.4007936508
7.1425855722,43.5479166714,7.0982069437,43.5510416714,3.9861111111,1.7380952381
7.052083348,43.5364657786,7.0604166814,43.5220069666,0.3740079365,3.0109126984
7.0739583481,43.5125114324,7.0260416813,43.5350797312,3.003968254,0.814484127
6.944791681,43.5091904054,6.9302083477,43.4639905757,2.2807539683,1.185515873
6.8927083475,43.4213732841,6.8447916807,43.4120614077,6.6547619048,3.2321428571
6.7760416805,43.4125190811,6.7224854252,43.3583333374,4.9037698413,2.503968254
6.6864583469,43.3158345701,6.6500000134,43.3035828295,8.5148809524,3.873015873
6.6092187603,43.2791666705,6.6659295945,43.2802083372,3.2668650794,10.2093253968
6.7207050256,43.2760416705,6.723958347,43.2602765362,0.7738095238,7.0376984127
6.7197916803,43.2530289642,6.6873437634,43.2010416703,4.7182539683,2.5456349206
6.6395833467,43.1663903596,6.5994857729,43.1729166702,10.9841269841,3.1021825397
6.5494307963,43.1770833368,6.4708333462,43.1504510344,13.9265873016,4.1180555556
6.389203055,43.1395833367,6.3755482587,43.1177083667,0.2063492063,3.8908730159
6.3655024607,43.0822916999,6.2906250123,43.1023382421,15.0496031746,3.814484127
6.2180555676,43.0916666999,6.203125012,43.0643092427,0.1488095238,4.9732142857
6.200000012,43.0318504841,6.234180802,43.0239583664,2.6011904762,16.8333333333
6.260863107,42.9979166996,6.1983208225,42.9802083662,16.746031746,3.9930555556
6.1639841564,43.0083333663,6.1406250118,43.0221704312,16.8303571429,3.6954365079
6.086458345,43.0375807824,6.1008608939,43.0468750331,2.0873015873,6.6517857143
6.1084735697,43.0625000331,6.0093750114,43.0964362097,18.7876984127,3.9563492063
5.9166666777,43.0991365985,5.9357639,43.0864583666,3.4196428571,22.4573412698
5.9535868027,43.0708333665,5.9093750111,43.0637525134,20.0436507937,4.2113095238
5.8687500109,43.0498723994,5.8093750107,43.0602899362,24.2688492063,5.0922619048
5.7500000105,43.0771030206,5.776530395,43.0895833666,3.126984127,18.005952381
5.7947916774,43.1031250333,5.7124631126,43.1427083367,26.1944444444,5.5069444444
5.6201818701,43.1614583368,5.5854166767,43.166705681,27.5892857143,5.8055555556
5.5468750099,43.1956009163,5.4605191224,43.2083333369,25.8888888889,4.8115079365
5.3802083427,43.2066063635,5.3927083427,43.1868215139,4.7182539683,27.6547619048
5.400620227,43.1760416702,5.3744971357,43.1927083369,26.9047619048,5.7767857143
5.3282144687,43.211458337,5.3437500092,43.2264713576,7.001984127,1.4990079365
5.3563988186,43.2479166704,5.350573989,43.2677083371,23.373015873,5.1726190476
5.3343750092,43.2804238545,5.3479166759,43.2917903682,5.4791666667,1.4732142857
5.3552083426,43.3066069386,5.3239583425,43.342804479,24.8005952381,5.2738095238
5.2796839173,43.3468750041,5.1575000126,43.321875004,19.6388888889,3.3571428571
5.0395833416,43.3241162868,4.9791666747,43.3818387715,26.4632936508,5.4265873016
4.8885416745,43.3989351636,4.9427083413,43.3861213276,4.5148809524,29.0982142857
4.9278290799,43.3520833374,4.8750000077,43.3260416707,13.2470238095,2.3551587302
4.8148958401,43.3197916706,4.744791674,43.315625004,18.501984127,3.0634920635
4.6760416738,43.3043402822,4.6052083402,43.3202277176,28.994047619,5.435515873
4.55208334,43.3500000041,4.4677083398,43.3802083375,23.8829365079,4.3412698413
4.3750000061,43.4031250042,4.2991071492,43.4166666709,17.6726190476,3.3621031746
4.2237500049,43.4281250043,4.1520833388,43.4490671681,17.2867063492,3.7053571429
4.0843750052,43.4807291711,4.018750005,43.5098958379,11.0773809524,2.5099206349
3.9468750048,43.4941063644,3.912434901,43.4770833378,2.1359126984,1.2232142857
3.8729166712,43.4468750044,3.7625000042,43.3910416698,14.7043650794,1.9662698413
3.6416666705,43.3479166707,3.5781250036,43.3028720279,2.4781746032,0.5912698413
3.5246368003,43.2552083371,3.4625000348,43.2346726227,18.3799603175,2.6607142857
3.3687500345,43.2295955898,3.2604167008,43.1938988135,8.3224206349,0.2490079365
3.1770833672,43.13229167,3.1222389035,43.0718750332,0.7063492063,1.310515873
3.0810466313,42.9937500329,3.0605592433,42.8093750323,3.2013888889,23.9464285714
3.0604167002,42.5970352888,3.1171948693,42.5229166981,5.75,27.2371031746
3.1687500339,42.4656771144,3.1729097445,42.4166666977,5.1607142857,23.3154761905
3.1738597735,42.3614583642,3.2456912533,42.3385416975,2.4990079365,20.8670634921
3.3187500344,42.3244973837,3.2958073366,42.280208364,5.0634920635,21.8958333333
3.2650205329,42.2437500305,3.212500034,42.2350007754,1.25,1.5128968254
3.148030336,42.2312500305,3.1366881458,42.1666666969,9.0208333333,17.8194444444
3.1687500339,42.1154353487,3.2135417007,42.0449653104,8.935515873,17.5178571429
3.2322917008,41.9541370996,3.2123496409,41.9020833628,7.3075396825,16.4682539683
3.1791667006,41.8615532603,3.0437500335,41.7761078502,2.0138888889,4.8442460317
2.890625033,41.6999107432,2.6649450553,41.6052083618,2.2787698413,4.4910714286
2.461458365,41.5041041934,2.3739583647,41.4796934244,1.1547619048,3.2698412698
2.265625031,41.4477169965,2.1895833641,41.362462149,3.0882936508,3.0287698413
2.1333333639,41.2841732632,2.0239583636,41.2512887563,1.1408730159,3.8025793651
1.9000000298,41.238041152,1.8239583629,41.2062500272,1.8412698413,4.2013888889
1.7562500294,41.1791666938,1.5020833619,41.1607986384,2.0545634921,3.435515873
1.2583333611,41.1058982056,1.2084722489,41.0833333601,1.4424603175,1.123015873
1.1514974235,41.0510416934,1.0614583605,41.0504994561,2.1200396825,0.8263888889
0.9822916936,41.0228326876,0.8604166932,40.9291292682,0.7490079365,0.5317460317
0.7531612588,40.8270833593,0.8083333597,40.802443208,0.6537698413,4.8819444444
0.871799726,40.7833333592,0.898706924,40.7468750257,1.9871031746,6.5248015873
0.9354166934,40.7212316428,0.8973363361,40.6510416921,3.7132936508,4.123015873
0.8520833598,40.5883680817,0.7276961066,40.5322916917,1.9672619048,2.244047619
0.6021577658,40.518750025,0.5489583588,40.5276250242,2.7668650794,2.2906746032
0.5166666921,40.4952560501,0.5385416921,40.482406094,1.3521825397,3.2430555556
0.5791666923,40.4833794498,0.4892628411,40.3968750246,0.9593253968,3.1428571429
0.3989583584,40.3083680805,0.3156250248,40.2343750241,0.9206349206,3.3541666667
0.2343750245,40.1581153337,0.1466319691,40.0614583569,1.1021825397,4.1736111111
0.065625024,39.9677083566,-0.0364583097,39.8422453944,1.3630952381,5.1736111111
-0.1445075519,39.7229166891,-0.1994791436,39.6354166888,0.3511904762,2.6875
-0.2524999771,39.5468750219,-0.2854166438,39.4510659687,0.0734126984,1.1438492063
-0.2911458105,39.3677083547,-0.1916666435,39.1591666873,1.9801587302,0.7837301587
-0.0796223708,38.9645833534,0.033593778,38.8947916865,8.3025793651,1.7976190476
0.1548974111,38.8343750196,0.2010416911,38.7826977586,6.1547619048,3.4732142857
0.2322916912,38.7292174786,0.1331385131,38.6770833524,1.6021825397,6.2867063492
0.0270833572,38.6241355653,-0.0435657358,38.5708333521,0.9474206349,5.3442460317
-0.1083333099,38.5202129056,-0.2260416437,38.4926762999,0.6954365079,6.3849206349
-0.341666644,38.4408769251,-0.3781249775,38.3946373606,1.9583333333,5.0148809524
-0.4033498832,38.3385416847,-0.4406249777,38.3316447552,0.4345238095,6.933531746
-0.4686284506,38.315625018,-0.4701678008,38.230208351,1.8373015873,1.4990079365
-0.4479166444,38.1614583508,-0.5062499779,38.160866852,0.375,8.1329365079
-0.5802083114,38.1493433139,-0.6206311985,38.0593750171,1.7807539683,3.2896825397
-0.6591345934,37.9687500168,-0.7032072146,37.92708335,1.7063492063,5.8670634921
-0.7371315839,37.8750000165,-0.7163234603,37.7989583496,2.3551587302,1.7916666667
-0.6927083118,37.7341052986,-0.7025390395,37.6614583492,3.8472222222,6.3174603175
-0.7124999785,37.6041367064,-0.7550346972,37.5729166822,3.3363095238,21.498015873
-0.7863094995,37.5697916822,-0.8697916457,37.5730123909,2.4821428571,19.119047619
-0.9698774119,37.5614583489,-1.0427083129,37.5749333613,1.9087301587,16.6349206349
-1.1187499798,37.5447626642,-1.1906249801,37.5590837438,0.5545634921,10.3333333333
-1.3093749805,37.5549334647,-1.3946082308,37.504166682,2.1160714286,14.4117063492
-1.4728911635,37.4500000152,-1.5739583146,37.4010311776,1.8025793651,14.255952381
-1.677083315,37.3387713408,-1.7515865942,37.2583333479,0.8829365079,5.6408730159
-1.8163123763,37.1625000143,-1.8593749822,37.0371217103,4.9801587302,16.7420634921
-1.9190751855,36.9312500135,-2.0343749828,36.8211828091,11.2281746032,28.1746031746
-2.1624999832,36.7136160844,-2.2447916501,36.7657906493,1.5436507937,1.8501984127
-2.3333333171,36.8264287208,-2.3937499839,36.8164273326,8.3214285714,17.7619047619
-2.4489583174,36.8113500138,-2.494089658,36.8260416799,6.5337301587,13.810515873
-2.5479166511,36.8151241023,-2.592495733,36.7583333463,4.6587301587,8.8244047619
-2.6291666513,36.6962483527,-2.6718749848,36.6734862241,12.3005952381,21.0932539683
-2.7041666516,36.6645718988,-2.7645833184,36.6626397493,15.0029761905,24.25
-2.8177083186,36.6655263283,-2.8656249854,36.6958333461,8.691468254,15.2470238095
-2.9204495469,36.7333333462,-3.1020833195,36.7432988975,6.1130952381,4.4007936508
-3.2781249868,36.7418934238,-3.361308918,36.7125000128,6.9573412698,4.4722222222
-3.4493576258,36.6885416794,-3.555208321,36.7115551346,15.0694444444,11.8134920635
-3.6677083213,36.7351004593,-3.7615325464,36.7291666795,15.9920634921,9.5912698413
-3.8749999887,36.7377247848,-3.98502015,36.7281250129,16.7430555556,6.6775793651
-4.0961170286,36.7218750129,-4.2364583232,36.7004146065,15.0168650794,4.0376984127
-4.382291657,36.7152820774,-4.4562499905,36.6420266668,7.2103174603,0.2678571429
-4.5386399266,36.569791679,-4.6181169339,36.5187500122,8.6359126984,0.5992063492
-4.7031249913,36.4745208463,-4.7895833249,36.4849167773,23.2172619048,7.0158730159
-4.8740972132,36.5000000121,-5.029166659,36.44825894,22.2658730159,16.4523809524
-5.1822916595,36.3951807348,-5.2561106148,36.2854166781,2.9613095238,4.7648809524
-5.3268043865,36.1697916778,-5.3299107068,36.1354166776,0.1517857143,0.1061507937
-5.34166666,36.1047379141,-5.3688112682,36.1510416777,2.7718253968,5.6726190476
-5.414654294,36.1739583444,-5.4198716641,36.1197916776,0.0882936508,0.0148809524
-5.428472217,36.0656250108,,,,
